result_id,race_id,race_date,racecourse_code,racecourse_name,race_number,race_index,race_name,race_class,distance_m,rating_band,going,surface,course,prize_money_hkd,field_size,horse_id,horse_number,horse_name,brand_number,country_of_origin,hemisphere_of_origin,horse_age_at_race,horse_colour,horse_sex,sire,dam,dam_sire,career_starts_before,career_wins_before,career_seconds_before,career_thirds_before,career_top3_before,career_win_rate_before,career_top3_rate_before,prize_payout_percentage,prize_money_won_this_race,career_prize_money_before,career_prize_money_after,finishing_position,is_winner,is_top_three,jockey,trainer,actual_weight,declared_horse_weight,draw,margin,finish_time,odds,horse_profile_url,horse_profile_scraped_at,race_url
HV_20061101_R04_HK_2002_C142,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2002_C142,9,WE'RE BUDDIES,CC142,AUS,Southern,,Brown,Gelding,Encounter,Cameo Belle,Bletchingly Same,7,1,0,0,1,0.1429,0.1429,0.115,51750.0,279000.0,330750.0,3,False,True,W M Lai,Y S Tsui,119,1082,1,2-3/4,1:43.30,4.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C142,2026-09-04T07:05:17Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2005_G118,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2005_G118,3,FRAMES DEPOT,CG118,USA,Northern,,Grey,Gelding,Dumaani,Miss Cougar,Cougar II Same,6,0,0,0,0,0.0,0.0,0.06,27000.0,34200.0,61200.0,4,False,False,K L Chui,T K Ng,119,1076,12,2-3/4,1:43.40,37.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G118,2026-09-04T07:05:20Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2003_D228,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2003_D228,7,GLOBE RIVER,CD228,NZ,Southern,,Bay,Gelding,Al Akbar,Lady Jane,Markella Same,8,0,0,0,0,0.0,0.0,0.055,24750.0,65550.0,90300.0,5,False,False,S Dye,A T Millard,123,1099,9,3,1:43.40,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D228,2026-09-04T07:05:23Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2001_B288,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2001_B288,4,OH GREAT,CB288,NZ,Southern,,Bay,Gelding,Entrepreneur,Impassion,Sir Tristram Same,6,0,0,0,0,0.0,0.0,0.0,0.0,56100.0,56100.0,6,False,False,F Coetzee,A Lee,127,1092,2,4,1:43.50,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B288,2026-09-04T07:05:26Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2004_E278,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2004_E278,10,SUNRISE STRIKER,CE278,AUS,Southern,,Chestnut,Gelding,Hennessy,Comic Dame,Rory's Jester Same,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,O Doleuze,S Woods,119,1228,10,4-1/4,1:43.60,51.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E278,2026-09-04T07:05:29Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2003_D072,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2003_D072,12,MY EGO,CD072,GB,Northern,,Bay,Gelding,Alzao,Dina Line,Diesis Same,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,Y T Cheng,T W Leung,113,985,6,4-1/2,1:43.60,37.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D072,2026-09-04T07:05:31Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2003_D343,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2003_D343,5,FORTUNE GOLD,CD343,AUS,Southern,,Brown,Gelding,Gold Fever,How Special,Persian Heights Same,10,1,0,0,1,0.1,0.1,0.0,0.0,353400.0,353400.0,9,False,False,R Fradd,J Size,126,1241,5,5,1:43.70,7.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D343,2026-09-04T07:05:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2001_B036,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2001_B036,2,SWEETIE,CB036,NZ,Southern,,Bay,Gelding,The Jogger,Taxeez Girl,Harbor Prince Same,1,0,1,0,1,0.0,1.0,0.0,0.0,94500.0,94500.0,10,False,False,H W Lai,L Ho,125,1035,3,6-3/4,1:44.00,9.2,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B036,2026-09-04T07:05:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2003_D361,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2003_D361,6,STRIKE TO WIN,CD361,NZ,Southern,,Bay,Gelding,O'Reilly,Threestrikes Out,Straight Strike Same,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,P H Lo,B K Ng,119,1173,11,7,1:44.00,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D361,2026-09-04T07:05:40Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R04_HK_2003_D009,HV_20061101_R04,2006-11-01,HV,Happy Valley,4,124,WAH FU HANDICAP,Class 5,1650,40-15,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",450000,12,HK_2003_D009,11,COULDN'T CARE LESS,CD009,IRE,Northern,,Grey,Gelding,Marju,Chamonis,Affirmed Same,5,0,0,0,0,0.0,0.0,0.0,0.0,24750.0,24750.0,12,False,False,A Delpech,P O'Sullivan,116,1065,8,8-1/2,1:44.30,7.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D009,2026-09-04T07:05:43Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=4
HV_20061101_R05_HK_2001_B383,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B383,6,THE ONLY ONE,CB383,AUS,Southern,,Bay,Gelding,Strategic,Casanora,Irish Playboy Same,4,0,1,0,1,0.0,0.25,0.56,319200.0,209700.0,528900.0,1,True,True,F Coetzee,K W Lui,124,1137,2,---,1:41.40,4.4,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B383,2026-09-04T07:05:48Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2004_E198,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2004_E198,12,WONDERFUL BLESSING,CE198,AUS,Southern,,Bay,Gelding,Danehill,Super Seleccion,Seattle Slew Same,3,0,2,0,2,0.0,0.6667,0.21,119700.0,214200.0,333900.0,2,False,True,W M Lai,D J Hall,112,1116,3,N,1:41.50,3.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E198,2026-09-04T07:05:51Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2003_D162,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2003_D162,7,SUPER FANTASY,CD162,AUS,Southern,,Chestnut,Gelding,Marscay,Chase The Chick,Kenmare Same,7,0,1,0,1,0.0,0.1429,0.115,65550.0,250800.0,316350.0,3,False,True,D Whyte,D E Ferraris,122,1074,4,3/4,1:41.50,4.3,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D162,2026-09-04T07:05:54Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2001_B327,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B327,9,WATCHMAN,CB327,NZ,Southern,,Chestnut,Gelding,Entrepreneur,Happiness,Bluebird Same,8,1,1,0,2,0.125,0.25,0.06,34200.0,532950.0,567150.0,4,False,False,B Prebble,B K Ng,118,1127,7,1-1/4,1:41.60,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B327,2026-09-04T07:05:57Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2005_G138,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2005_G138,2,CASH IN,CG138,NZ,Southern,,Bay,Gelding,Fasliyev,Najaba,Touching Wood Same,6,0,0,1,1,0.0,0.1667,0.055,31350.0,86250.0,117600.0,5,False,False,D Nikolic,S Woods,128,1102,6,1-1/2,1:41.60,24.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G138,2026-09-04T07:06:00Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2001_B054,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B054,8,DESERT STRIKE,CB054,NZ,Southern,,Bay,Gelding,Volksraad,Lady Cimarosa,Dom Cimarosa Same,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,O Doleuze,P O'Sullivan,121,1105,8,2,1:41.70,19.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B054,2026-09-04T07:06:03Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2001_B278,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B278,5,CHAMP DRAGON,CB278,NZ,Southern,,Bay,Gelding,Maroof,Zonal,Imperial Prince Same,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,S Dye,C Fownes,124,1143,1,2-1/2,1:41.80,8.5,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B278,2026-09-04T07:06:06Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2001_B160,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B160,10,CHERISHED,CB160,GB,Northern,,Bay,Horse,Mukaddamah,Magic Milly,Simply Great Same,7,0,1,0,1,0.0,0.1429,0.0,0.0,119700.0,119700.0,8,False,False,A Delpech,A Schutz,117,1082,11,4,1:42.00,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B160,2026-09-04T07:06:09Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2005_G226,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2005_G226,4,PRIMIATA,CG226,NZ,Southern,,Bay,Gelding,Montjeu,Kailey Princess,Danehill Same,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,Y T Cheng,K L Man,125,1028,10,5-1/2,1:42.30,45.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G226,2026-09-04T07:06:12Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2002_C370,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2002_C370,3,DRAGON STRIDE,CC370,NZ,Southern,,Bay,Gelding,Grosvenor,Ocean Pearl,Crested Wave Same,4,0,0,1,1,0.0,0.25,0.0,0.0,65550.0,65550.0,10,False,False,K S Yu,T K Ng,124,1154,9,10-1/2,1:43.10,53.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C370,2026-09-04T07:06:20Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2001_B293,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2001_B293,1,UNIVERSAL PIONEER,CB293,USA,Northern,,Bay,Gelding,Quiet American,To Be A Lover,The Minstrel Same,8,1,1,2,4,0.125,0.5,0.0,0.0,570000.0,570000.0,11,False,False,E Saint-Martin,C S Shum,130,1131,5,14-3/4,1:43.80,36.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B293,2026-09-04T07:06:29Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R05_HK_2005_G106,HV_20061101_R05,2006-11-01,HV,Happy Valley,5,125,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,12,HK_2005_G106,11,HAPPY ASH,CG106,NZ,Southern,,Brown,Gelding,Quorum,Belle Danceuse,Tights Same,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,S K Sit,Y S Tsui,113,1017,12,19-1/2,1:44.50,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G106,2026-09-04T07:06:32Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=5
HV_20061101_R06_HK_2002_C214,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2002_C214,10.0,TRIUMPH,CC214,AUS,Southern,,Bay,Gelding,Desert Sun,Wising Up,Smarten Same,9,0,0,1,1,0.0,0.1111,0.56,319200.0,131100.0,450300.0,1.0,True,True,D Whyte,C H Yip,123,1064.0,12.0,---,1:41.30,9.2,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C214,2026-09-04T07:06:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2004_E251,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2004_E251,7.0,SUDDEN SPLENDOR,CE251,IRE,Northern,,Bay,Gelding,Inchinor,Suddenly,Puissance Same,6,0,1,0,1,0.0,0.1667,0.21,119700.0,119700.0,239400.0,2.0,False,True,C W Wong,D Oughton,117,994.0,2.0,2-1/4,1:41.60,5.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E251,2026-09-04T07:06:40Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2005_G261,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2005_G261,2.0,CLASSA SUPREME,CG261,NZ,Southern,,Chestnut,Gelding,Justice Prevails,Madam Fuji,High Ice Same,4,0,0,1,1,0.0,0.25,0.115,65550.0,127500.0,193050.0,3.0,False,True,H W Lai,L Ho,125,1041.0,7.0,2-1/2,1:41.70,12.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G261,2026-09-04T07:06:43Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2002_C320,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2002_C320,4.0,RAIN IN SPRING,CC320,NZ,Southern,,Brown,Gelding,Rhythm,Irish Wonder,McGinty Same,5,0,3,0,3,0.0,0.6,0.06,34200.0,359100.0,393300.0,4.0,False,False,S Dye,C Fownes,126,973.0,8.0,2-3/4,1:41.70,5.3,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C320,2026-09-04T07:06:46Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2003_D321,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2003_D321,6.0,QI'S PET,CD321,AUS,Southern,,Bay,Gelding,Danzero,Sister Mammy,Jackson Square Same,7,0,1,0,1,0.0,0.1429,0.055,31350.0,119700.0,151050.0,5.0,False,False,E Saint-Martin,C S Shum,125,1195.0,3.0,3-1/2,1:41.80,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D321,2026-09-04T07:06:49Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2004_E306,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2004_E306,12.0,G-ONE LEADING,CE306,NZ,Southern,,Chestnut,Gelding,Spinning World,Meralini,Roughcast Same,8,1,0,1,2,0.125,0.25,0.0,0.0,317550.0,317550.0,6.0,False,False,W M Lai,J Size,111,1120.0,6.0,4-1/2,1:42.00,8.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E306,2026-09-04T07:06:52Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2004_E263,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2004_E263,5.0,PROPELLOR,CE263,IRE,Northern,,Chestnut,Horse,Pivotal,Clunie,Inchinor Same,7,0,1,1,2,0.0,0.2857,0.0,0.0,219450.0,219450.0,7.0,False,False,O Doleuze,T W Leung,125,1066.0,10.0,5,1:42.10,16.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E263,2026-09-04T07:06:55Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2002_C333,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2002_C333,11.0,SPEED OF LIGHT,CC333,AUS,Southern,,Bay,Gelding,Thunder Gulch,Stage Hit,Century Same,8,1,1,1,3,0.125,0.375,0.0,0.0,457200.0,457200.0,8.0,False,False,P H Lo,B K Ng,108,1118.0,11.0,6-1/4,1:42.30,40.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C333,2026-09-04T07:06:58Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2002_C163,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2002_C163,3.0,GLORIOUS RHYTHM,CC163,NZ,Southern,,Brown,Gelding,Rhythm,Danjiki,Markella Same,6,2,0,0,2,0.3333,0.3333,0.0,0.0,669750.0,669750.0,9.0,False,False,F Coetzee,J Moore,127,1046.0,1.0,6-3/4,1:42.40,5.4,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C163,2026-09-04T07:07:01Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2000_A177,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2000_A177,1.0,ARROGANCE,CA177,NZ,Southern,,Bay,Gelding,British Banker,Crest Of Casitas,Crested Wave Same,5,0,0,0,0,0.0,0.0,0.0,0.0,41250.0,41250.0,10.0,False,False,K L Chui,K W Lui,121,1190.0,5.0,7,1:42.40,12.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2000_A177,2026-09-04T07:07:04Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2003_D276,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2003_D276,8.0,WAFER KING,CD276,AUS,Southern,,Bay,Gelding,Danzig Connection,Moon Brightia,At Talaq Same,9,1,1,0,2,0.1111,0.2222,0.0,0.0,504450.0,504450.0,11.0,False,False,M W Leung,C W Chang,119,1108.0,4.0,9-1/4,1:42.80,22.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D276,2026-09-04T07:07:07Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2001_B201,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2001_B201,9.0,BUDDIES POWER,CB201,AUS,Southern,,Grey,Gelding,Snippets,Sweet Pair A Dice,Wolf Power Same,6,1,0,0,1,0.1667,0.1667,0.0,0.0,381900.0,381900.0,12.0,False,False,K T Yeung,A T Millard,113,1053.0,9.0,12-3/4,1:43.30,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B201,2026-09-04T07:07:10Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R06_HK_2002_C267,HV_20061101_R06,2006-11-01,HV,Happy Valley,6,126,OI MAN HANDICAP,Class 4,1650,60-40,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",570000,13,HK_2002_C267,,EASTKOWLOON SPIRIT,CC267,AUS,Southern,,Bay,Gelding,Danzig Connection,Amabile,Without Fear Same,6,0,0,0,0,0.0,0.0,0.0,0.0,79200.0,79200.0,,False,False,---,P O'Sullivan,124,,,---,---,,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C267,2026-09-04T07:07:13Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=6
HV_20061101_R07_HK_2005_G072,HV_20061101_R07,2006-11-01,HV,Happy Valley,7,127,CHEUNG FAT HANDICAP,Class 3,1650,80-60,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",750000,11,HK_2005_G072,8,WHIPLASH,CG072,NZ,Southern,,Bay,Gelding,O'Reilly,Soleil Vite,Desert Sun Same,6,2,0,0,2,0.3333,0.3333,0.56,420000.0,669750.0,1089750.0,1.0,True,True,D Nikolic,C Fownes,120,1125.0,4.0,---,1:40.30,4.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G072,2026-09-04T07:07:18Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=7
HV_20061101_R07_HK_2005_G049,HV_20061101_R07,2006-11-01,HV,Happy Valley,7,127,CHEUNG FAT HANDICAP,Class 3,1650,80-60,GOOD TO FIRM,TURF,"TURF - ""C+3"" Course",750000,11,HK_2005_G049,7,CIRCULAR MACHINE,CG049,NZ,Southern,,Bay,Gelding,O'Reilly,Vital,Festal Same,5,1,2,1,4,0.2,0.8,0.21,157500.0,703200.0,860700.0,2.0,False,True,Y T Cheng,C S Shum,118,1075.0,1.0,3/4,1:40.50,2.4,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G049,2026-09-04T07:07:21Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/11/01&racecourse=HV&RaceNo=7
